image_path,title,description,label
images/alcohol_53.jpg,53,Item related to alcohol: alcohol 53,alcohol
images/alcohol_47.jpg,47,Item related to alcohol: alcohol 47,alcohol
images/alcohol_51.jpg,51,Item related to alcohol: alcohol 51,alcohol
images/alcohol_45.jpg,45,Item related to alcohol: alcohol 45,alcohol
images/alcohol_79.jpg,79,Item related to alcohol: alcohol 79,alcohol
images/alcohol_in_glass_16.jpg,in glass 16,Item related to alcohol: alcohol in glass 16,alcohol
images/alcohol_92.jpg,92,Item related to alcohol: alcohol 92,alcohol
images/alcohol_86.jpg,86,Item related to alcohol: alcohol 86,alcohol
images/liquor_bottle_22.jpg,liquor bottle 22,Item related to alcohol: liquor bottle 22,alcohol
images/liquor_bottle_36.jpg,liquor bottle 36,Item related to alcohol: liquor bottle 36,alcohol
images/liquor_bottle_37.jpg,liquor bottle 37,Item related to alcohol: liquor bottle 37,alcohol
images/liquor_bottle_23.jpg,liquor bottle 23,Item related to alcohol: liquor bottle 23,alcohol
images/alcohol_87.jpg,87,Item related to alcohol: alcohol 87,alcohol
images/alcohol_in_glass_17.jpg,in glass 17,Item related to alcohol: alcohol in glass 17,alcohol
images/alcohol_93.jpg,93,Item related to alcohol: alcohol 93,alcohol
images/alcohol_78.jpg,78,Item related to alcohol: alcohol 78,alcohol
images/alcohol_44.jpg,44,Item related to alcohol: alcohol 44,alcohol
images/alcohol_50.jpg,50,Item related to alcohol: alcohol 50,alcohol
images/alcohol_68.jpg,68,Item related to alcohol: alcohol 68,alcohol
images/alcohol_54.jpg,54,Item related to alcohol: alcohol 54,alcohol
images/alcohol_40.jpg,40,Item related to alcohol: alcohol 40,alcohol
images/alcohol_97.jpg,97,Item related to alcohol: alcohol 97,alcohol
images/alcohol_in_glass_13.jpg,in glass 13,Item related to alcohol: alcohol in glass 13,alcohol
images/alcohol_83.jpg,83,Item related to alcohol: alcohol 83,alcohol
images/liquor_bottle_27.jpg,liquor bottle 27,Item related to alcohol: liquor bottle 27,alcohol
images/liquor_bottle_33.jpg,liquor bottle 33,Item related to alcohol: liquor bottle 33,alcohol
images/liquor_bottle_32.jpg,liquor bottle 32,Item related to alcohol: liquor bottle 32,alcohol
images/liquor_bottle_26.jpg,liquor bottle 26,Item related to alcohol: liquor bottle 26,alcohol
images/alcohol_82.jpg,82,Item related to alcohol: alcohol 82,alcohol
images/alcohol_96.jpg,96,Item related to alcohol: alcohol 96,alcohol
images/alcohol_in_glass_12.jpg,in glass 12,Item related to alcohol: alcohol in glass 12,alcohol
images/alcohol_41.jpg,41,Item related to alcohol: alcohol 41,alcohol
images/alcohol_55.jpg,55,Item related to alcohol: alcohol 55,alcohol
images/alcohol_69.jpg,69,Item related to alcohol: alcohol 69,alcohol
images/alcohol_43.jpg,43,Item related to alcohol: alcohol 43,alcohol
images/alcohol_57.jpg,57,Item related to alcohol: alcohol 57,alcohol
images/alcohol_in_glass_38.jpg,in glass 38,Item related to alcohol: alcohol in glass 38,alcohol
images/alcohol_80.jpg,80,Item related to alcohol: alcohol 80,alcohol
images/alcohol_in_glass_10.jpg,in glass 10,Item related to alcohol: alcohol in glass 10,alcohol
images/alcohol_94.jpg,94,Item related to alcohol: alcohol 94,alcohol
images/liquor_bottle_18.jpg,liquor bottle 18,Item related to alcohol: liquor bottle 18,alcohol
images/liquor_bottle_30.jpg,liquor bottle 30,Item related to alcohol: liquor bottle 30,alcohol
images/liquor_bottle_24.jpg,liquor bottle 24,Item related to alcohol: liquor bottle 24,alcohol
images/liquor_bottle_25.jpg,liquor bottle 25,Item related to alcohol: liquor bottle 25,alcohol
images/liquor_bottle_31.jpg,liquor bottle 31,Item related to alcohol: liquor bottle 31,alcohol
images/liquor_bottle_19.jpg,liquor bottle 19,Item related to alcohol: liquor bottle 19,alcohol
images/alcohol_in_glass_11.jpg,in glass 11,Item related to alcohol: alcohol in glass 11,alcohol
images/alcohol_95.jpg,95,Item related to alcohol: alcohol 95,alcohol
images/alcohol_81.jpg,81,Item related to alcohol: alcohol 81,alcohol
images/alcohol_in_glass_39.jpg,in glass 39,Item related to alcohol: alcohol in glass 39,alcohol
images/alcohol_56.jpg,56,Item related to alcohol: alcohol 56,alcohol
images/alcohol_42.jpg,42,Item related to alcohol: alcohol 42,alcohol
images/alcohol_25.jpg,25,Item related to alcohol: alcohol 25,alcohol
images/alcohol_31.jpg,31,Item related to alcohol: alcohol 31,alcohol
images/alcohol_19.jpg,19,Item related to alcohol: alcohol 19,alcohol
images/liquor_bottle_5.jpg,liquor bottle 5,Item related to alcohol: liquor bottle 5,alcohol
images/liquor_bottle_42.jpg,liquor bottle 42,Item related to alcohol: liquor bottle 42,alcohol
images/alcohol_9.jpg,9,Item related to alcohol: alcohol 9,alcohol
images/alcohol_8.jpg,8,Item related to alcohol: alcohol 8,alcohol
images/liquor_bottle_43.jpg,liquor bottle 43,Item related to alcohol: liquor bottle 43,alcohol
images/liquor_bottle_4.jpg,liquor bottle 4,Item related to alcohol: liquor bottle 4,alcohol
images/alcohol_18.jpg,18,Item related to alcohol: alcohol 18,alcohol
images/alcohol_30.jpg,30,Item related to alcohol: alcohol 30,alcohol
images/alcohol_24.jpg,24,Item related to alcohol: alcohol 24,alcohol
images/alcohol_32.jpg,32,Item related to alcohol: alcohol 32,alcohol
images/alcohol_26.jpg,26,Item related to alcohol: alcohol 26,alcohol
images/alcohol_in_glass_49.jpg,in glass 49,Item related to alcohol: alcohol in glass 49,alcohol
images/liquor_bottle_6.jpg,liquor bottle 6,Item related to alcohol: liquor bottle 6,alcohol
images/liquor_bottle_41.jpg,liquor bottle 41,Item related to alcohol: liquor bottle 41,alcohol
images/liquor_bottle_40.jpg,liquor bottle 40,Item related to alcohol: liquor bottle 40,alcohol
images/liquor_bottle_7.jpg,liquor bottle 7,Item related to alcohol: liquor bottle 7,alcohol
images/alcohol_in_glass_48.jpg,in glass 48,Item related to alcohol: alcohol in glass 48,alcohol
images/alcohol_27.jpg,27,Item related to alcohol: alcohol 27,alcohol
images/alcohol_33.jpg,33,Item related to alcohol: alcohol 33,alcohol
images/alcohol_37.jpg,37,Item related to alcohol: alcohol 37,alcohol
images/alcohol_23.jpg,23,Item related to alcohol: alcohol 23,alcohol
images/liquor_bottle_3.jpg,liquor bottle 3,Item related to alcohol: liquor bottle 3,alcohol
images/liquor_bottle_44.jpg,liquor bottle 44,Item related to alcohol: liquor bottle 44,alcohol
images/liquor_bottle_50.jpg,liquor bottle 50,Item related to alcohol: liquor bottle 50,alcohol
images/alcohol_100.jpg,100,Item related to alcohol: alcohol 100,alcohol
images/alcohol_in_glass_9.jpg,in glass 9,Item related to alcohol: alcohol in glass 9,alcohol
images/alcohol_in_glass_8.jpg,in glass 8,Item related to alcohol: alcohol in glass 8,alcohol
images/liquor_bottle_45.jpg,liquor bottle 45,Item related to alcohol: liquor bottle 45,alcohol
images/liquor_bottle_2.jpg,liquor bottle 2,Item related to alcohol: liquor bottle 2,alcohol
images/alcohol_22.jpg,22,Item related to alcohol: alcohol 22,alcohol
images/alcohol_36.jpg,36,Item related to alcohol: alcohol 36,alcohol
images/alcohol_20.jpg,20,Item related to alcohol: alcohol 20,alcohol
images/alcohol_34.jpg,34,Item related to alcohol: alcohol 34,alcohol
images/liquor_bottle_47.jpg,liquor bottle 47,Item related to alcohol: liquor bottle 47,alcohol
images/liquor_bottle_46.jpg,liquor bottle 46,Item related to alcohol: liquor bottle 46,alcohol
images/liquor_bottle_1.jpg,liquor bottle 1,Item related to alcohol: liquor bottle 1,alcohol
images/alcohol_35.jpg,35,Item related to alcohol: alcohol 35,alcohol
images/alcohol_21.jpg,21,Item related to alcohol: alcohol 21,alcohol
images/alcohol_10.jpg,10,Item related to alcohol: alcohol 10,alcohol
images/alcohol_38.jpg,38,Item related to alcohol: alcohol 38,alcohol
images/alcohol_in_glass_43.jpg,in glass 43,Item related to alcohol: alcohol in glass 43,alcohol
images/alcohol_in_glass_6.jpg,in glass 6,Item related to alcohol: alcohol in glass 6,alcohol
images/alcohol_in_glass_7.jpg,in glass 7,Item related to alcohol: alcohol in glass 7,alcohol
images/alcohol_1.jpg,1,Item related to alcohol: alcohol 1,alcohol
images/alcohol_in_glass_42.jpg,in glass 42,Item related to alcohol: alcohol in glass 42,alcohol
images/alcohol_39.jpg,39,Item related to alcohol: alcohol 39,alcohol
images/alcohol_11.jpg,11,Item related to alcohol: alcohol 11,alcohol
images/alcohol_13.jpg,13,Item related to alcohol: alcohol 13,alcohol
images/alcohol_in_glass_40.jpg,in glass 40,Item related to alcohol: alcohol in glass 40,alcohol
images/liquor_bottle_48.jpg,liquor bottle 48,Item related to alcohol: liquor bottle 48,alcohol
images/alcohol_3.jpg,3,Item related to alcohol: alcohol 3,alcohol
images/alcohol_in_glass_5.jpg,in glass 5,Item related to alcohol: alcohol in glass 5,alcohol
images/alcohol_in_glass_4.jpg,in glass 4,Item related to alcohol: alcohol in glass 4,alcohol
images/alcohol_2.jpg,2,Item related to alcohol: alcohol 2,alcohol
images/liquor_bottle_49.jpg,liquor bottle 49,Item related to alcohol: liquor bottle 49,alcohol
images/alcohol_in_glass_41.jpg,in glass 41,Item related to alcohol: alcohol in glass 41,alcohol
images/alcohol_12.jpg,12,Item related to alcohol: alcohol 12,alcohol
images/alcohol_16.jpg,16,Item related to alcohol: alcohol 16,alcohol
images/alcohol_in_glass_45.jpg,in glass 45,Item related to alcohol: alcohol in glass 45,alcohol
images/alcohol_6.jpg,6,Item related to alcohol: alcohol 6,alcohol
images/alcohol_in_glass_1.jpg,in glass 1,Item related to alcohol: alcohol in glass 1,alcohol
images/alcohol_7.jpg,7,Item related to alcohol: alcohol 7,alcohol
images/alcohol_in_glass_44.jpg,in glass 44,Item related to alcohol: alcohol in glass 44,alcohol
images/alcohol_in_glass_50.jpg,in glass 50,Item related to alcohol: alcohol in glass 50,alcohol
images/alcohol_17.jpg,17,Item related to alcohol: alcohol 17,alcohol
images/alcohol_29.jpg,29,Item related to alcohol: alcohol 29,alcohol
images/alcohol_15.jpg,15,Item related to alcohol: alcohol 15,alcohol
images/alcohol_in_glass_46.jpg,in glass 46,Item related to alcohol: alcohol in glass 46,alcohol
images/liquor_bottle_9.jpg,liquor bottle 9,Item related to alcohol: liquor bottle 9,alcohol
images/alcohol_5.jpg,5,Item related to alcohol: alcohol 5,alcohol
images/alcohol_in_glass_3.jpg,in glass 3,Item related to alcohol: alcohol in glass 3,alcohol
images/alcohol_in_glass_2.jpg,in glass 2,Item related to alcohol: alcohol in glass 2,alcohol
images/alcohol_4.jpg,4,Item related to alcohol: alcohol 4,alcohol
images/liquor_bottle_8.jpg,liquor bottle 8,Item related to alcohol: liquor bottle 8,alcohol
images/alcohol_in_glass_47.jpg,in glass 47,Item related to alcohol: alcohol in glass 47,alcohol
images/alcohol_14.jpg,14,Item related to alcohol: alcohol 14,alcohol
images/alcohol_28.jpg,28,Item related to alcohol: alcohol 28,alcohol
images/alcohol_67.jpg,67,Item related to alcohol: alcohol 67,alcohol
images/alcohol_73.jpg,73,Item related to alcohol: alcohol 73,alcohol
images/alcohol_in_glass_20.jpg,in glass 20,Item related to alcohol: alcohol in glass 20,alcohol
images/alcohol_in_glass_34.jpg,in glass 34,Item related to alcohol: alcohol in glass 34,alcohol
images/alcohol_98.jpg,98,Item related to alcohol: alcohol 98,alcohol
images/liquor_bottle_14.jpg,liquor bottle 14,Item related to alcohol: liquor bottle 14,alcohol
images/liquor_bottle_28.jpg,liquor bottle 28,Item related to alcohol: liquor bottle 28,alcohol
images/liquor_bottle_29.jpg,liquor bottle 29,Item related to alcohol: liquor bottle 29,alcohol
images/liquor_bottle_15.jpg,liquor bottle 15,Item related to alcohol: liquor bottle 15,alcohol
images/alcohol_99.jpg,99,Item related to alcohol: alcohol 99,alcohol
images/alcohol_in_glass_35.jpg,in glass 35,Item related to alcohol: alcohol in glass 35,alcohol
images/alcohol_in_glass_21.jpg,in glass 21,Item related to alcohol: alcohol in glass 21,alcohol
images/alcohol_72.jpg,72,Item related to alcohol: alcohol 72,alcohol
images/alcohol_66.jpg,66,Item related to alcohol: alcohol 66,alcohol
images/alcohol_70.jpg,70,Item related to alcohol: alcohol 70,alcohol
images/alcohol_64.jpg,64,Item related to alcohol: alcohol 64,alcohol
images/alcohol_58.jpg,58,Item related to alcohol: alcohol 58,alcohol
images/alcohol_in_glass_37.jpg,in glass 37,Item related to alcohol: alcohol in glass 37,alcohol
images/alcohol_in_glass_23.jpg,in glass 23,Item related to alcohol: alcohol in glass 23,alcohol
images/liquor_bottle_17.jpg,liquor bottle 17,Item related to alcohol: liquor bottle 17,alcohol
images/liquor_bottle_16.jpg,liquor bottle 16,Item related to alcohol: liquor bottle 16,alcohol
images/alcohol_in_glass_22.jpg,in glass 22,Item related to alcohol: alcohol in glass 22,alcohol
images/alcohol_in_glass_36.jpg,in glass 36,Item related to alcohol: alcohol in glass 36,alcohol
images/alcohol_59.jpg,59,Item related to alcohol: alcohol 59,alcohol
images/alcohol_65.jpg,65,Item related to alcohol: alcohol 65,alcohol
images/alcohol_71.jpg,71,Item related to alcohol: alcohol 71,alcohol
images/alcohol_49.jpg,49,Item related to alcohol: alcohol 49,alcohol
images/alcohol_75.jpg,75,Item related to alcohol: alcohol 75,alcohol
images/alcohol_61.jpg,61,Item related to alcohol: alcohol 61,alcohol
images/alcohol_in_glass_32.jpg,in glass 32,Item related to alcohol: alcohol in glass 32,alcohol
images/alcohol_in_glass_26.jpg,in glass 26,Item related to alcohol: alcohol in glass 26,alcohol
images/liquor_bottle_12.jpg,liquor bottle 12,Item related to alcohol: liquor bottle 12,alcohol
images/liquor_bottle_13.jpg,liquor bottle 13,Item related to alcohol: liquor bottle 13,alcohol
images/alcohol_in_glass_27.jpg,in glass 27,Item related to alcohol: alcohol in glass 27,alcohol
images/alcohol_in_glass_33.jpg,in glass 33,Item related to alcohol: alcohol in glass 33,alcohol
images/alcohol_60.jpg,60,Item related to alcohol: alcohol 60,alcohol
images/alcohol_74.jpg,74,Item related to alcohol: alcohol 74,alcohol
images/alcohol_48.jpg,48,Item related to alcohol: alcohol 48,alcohol
images/alcohol_62.jpg,62,Item related to alcohol: alcohol 62,alcohol
images/alcohol_76.jpg,76,Item related to alcohol: alcohol 76,alcohol
images/alcohol_in_glass_19.jpg,in glass 19,Item related to alcohol: alcohol in glass 19,alcohol
images/alcohol_89.jpg,89,Item related to alcohol: alcohol 89,alcohol
images/alcohol_in_glass_25.jpg,in glass 25,Item related to alcohol: alcohol in glass 25,alcohol
images/alcohol_in_glass_31.jpg,in glass 31,Item related to alcohol: alcohol in glass 31,alcohol
images/liquor_bottle_39.jpg,liquor bottle 39,Item related to alcohol: liquor bottle 39,alcohol
images/liquor_bottle_11.jpg,liquor bottle 11,Item related to alcohol: liquor bottle 11,alcohol
images/liquor_bottle_10.jpg,liquor bottle 10,Item related to alcohol: liquor bottle 10,alcohol
images/liquor_bottle_38.jpg,liquor bottle 38,Item related to alcohol: liquor bottle 38,alcohol
images/alcohol_in_glass_30.jpg,in glass 30,Item related to alcohol: alcohol in glass 30,alcohol
